Title,Time,Url,Body
Dogs saved from earthquake-ravaged Puerto Rico up for adoption in New Jersey,2020-01-21 18:48 UTC,https://abc7ny.com/pets-animals/dogs-saved-from-quake-ravaged-puerto-rico-up-for-adoption-in-nj/5867869/,"WATCH LIVE Toni Yates reports on the dogs who were evacuated from earthquake-ravaged Puerto Rico. MADISON, New Jersey (WABC) -- As Puerto Rico continues to feel the devastating effects of a series of earthquakes, dogs who were evacuated from the island have arrived in New Jersey to search for fur-ever homes. More than 100 animals from the earthquake-stricken island arrived at Morristown Airport on Sunday and taken to various shelters in the area. The animals were taken from the shelters that were bursting at the seams with homeless animals after the disaster. ""There is probably over half a million stray dogs on the island of Puerto Rico and the shelter system is tremendously overburdened,"" said Eric Larnick with the Sato Project. The Sato Project works with other rescue agencies to bring animals to the States from the island. ""A lot of families have been displaced, they've been without power and lost their homes, and they've been forced to make a really tough decision -- they have to surrender their pets,"" Larnick said. Ten dogs and four cats were taken to St. Hubert's Animal Welfare Center where they will soon be available for adoption. ""This is what happens when there are disasters, the interest and the excitement,"" St. Hubert's COO Michelle Thevenin said. ""We see this in all the natural disasters."" Officials thanked The Sato Project and Wings of Rescue for sponsoring the life saving flight. The recent 6.4 magnitude earthquake killed one person and caused more than an estimated $200 million in damage. More than 7,000 people remain in shelters since the quake, and according to The Sato Project, there are as many as 500,000 stray dogs on the island. The Sato Project is planning another flight on Feb. 9. ---------- * More New Jersey news * Send us a news tip * Download the abc7NY app for breaking news alerts  * Follow us on YouTube Simone Biles, Jonathan Owens tie the knot Police search for gunman in Bronx shooting that left teen injured  Man accused of murdering brother, disposing of body"
Chef Jos Andrs activates charity to serve meals in Puerto Rico after earthquake,2020-01-07 19:12 UTC,https://thehill.com/blogs/in-the-know/in-the-know/477170-chef-jose-andres-activates-charity-to-serve-meals-in-puerto,"Chef José Andrés on Tuesday activated his charity to serve meals to the people of Puerto Rico after two massive earthquakes struck the island in as many days. World Central Kitchen, a nonprofit organization founded by the celebrity restauranteur that has developed a reputation for providing free meals to those affected by natural disasters, tweeted that the Chefs for Puerto Rico team began cooking shortly after “being shaken awake this morning.” After being shaken awake this morning, WCK’s #ChefsForPuertoRico team activated and is cooking for those affected by the major earthquakes! Lunch is going out the door now, kitchens are being activated in Yauco & Ponce, and our food trucks are on the way. More updates soon! pic.twitter.com/21Hvgfnwdd — World Central Kitchen (@WCKitchen) January 7, 2020  That is the second powerful earthquake to hit the U.S. territory after roughly 10 days of seismic activity and temblors. A 5.8 magnitude earthquake on Monday toppled the Punta Ventana, a famed natural stone arch along Puerto Rico’s southern coast.  The AP reported that power plants shut down to protect themselves from damage, leaving residents in the dark. World Central Kitchen wrote that they will be distributing solar lamps to families with the help of their partner, Hispanic Federation.  — World Central Kitchen (@WCKitchen) January 7, 2020 Florida Sens. Marco Rubio (R) and Rick Scott (R), as well as Resident Commissioner Jennifer Gonzalez-Colon (R), sent a letter to President Trump on Tuesday urging him to accept Puerto Rican Gov. Wanda Vázquez Garced’s request for a disaster declaration. Vásquez told the AP that roughly 300,000 households remained without running water on Tuesday afternoon. She added that she had not yet spoken to the president, though the White House said he has been briefed on the situation.  “Administration officials, including FEMA Administrator Pete Gaynor, have been in touch with the Governor and her team today, and we will continue to monitor the effects and coordinate with Puerto Rico officials,” a Trump spokesman said.   — José Andrés (@chefjoseandres) January 7, 2020 The chef, a Spanish immigrant who became a naturalized U.S. citizen in 2013, canceled his planned restaurant in Trump’s D.C. hotel after Trump referred to Mexican immigrants as rapists and other criminals during his 2015 campaign announcement. The Trump Organization sued Andrés for breach of contract and he countersued, but the parties eventually settled the dispute. Andrés and his charity served thousands of meals in Puerto Rico after the island was devastated by Hurricane Maria in 2017. He was also forcefully critical of Trump’s handling of that disaster. The Hill has reached out to World Central Kitchen for more information. Copyright 2023 Nexstar Media Inc. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed. THE HILL 1625 K STREET, NW SUITE 900 WASHINGTON DC 20006 | 202-628-8500 TEL | 202-628-8503 FAX © 1998 - 2023 Nexstar Media Inc. | All Rights Reserved."
"5.8-magnitude earthquake hits off southern coast of Puerto Rico, damage reported",2020-01-06 12:45 UTC,https://abc7.com/58-magnitude-quake-strikes-puerto-rico-damage-reported/5818306/,WATCH VIDEOS The page you requested was not found. You may have followed an old link or typed the address incorrectly. We've also been doing some house cleaning so the page may have been moved or removed. Please try searching for what you are looking for or you could go to the home page and start from there. Or you may be interested in today's top stories.
Wichita records largest earthquake in at least five years as multiple shakes hit area,2020-12-19 19:39 UTC,https://www.kansas.com/news/local/article247972660.html, 
Council in New Haven seeks to raise money for Puerto Rico earthquake relief,2020-01-20 18:35 UTC,https://www.wfsb.com/news/council-in-new-haven-seeks-to-raise-money-for-puerto/article_e03af8fe-3bb1-11ea-bbdf-37e26efc267f.html,News News News News News News News News Traffic News News News Family Friday News News News News News News News News News News News Politics News News News Politics 3 Cares News News Sports News News News News News I-Team News News I-Team News News News News News Politics News News
Florida Senator Rick Scott on situation in Puerto Rico after earthquake,2020-01-10 22:28 UTC,https://www.miamiherald.com/news/nation-world/national/article239179983.html, 
"Earthquake damage could leave major Puerto Rico power plant out of action for a year, official says",2020-01-09 22:33 UTC,https://www.cnn.com/2020/01/09/us/puerto-rico-electric-power/index.html,"
      A crucial Puerto Rico power plant damaged in this week’s earthquakes could be out of operation for more than a year, the head of the island’s electricity authority told CBS News. 
   
      Power has been restored to about 50% of customers after a series of earthquakes since December 28, an official with the utility said Thursday. 
   
      With three major power plants expected to return to service between Thursday and Saturday, Puerto Rico Electric Energy Authority CEO Jose Ortiz said the entire US territory – with about 3 million residents – could have power by the weekend. A fourth could begin operating by Sunday, he said. 
   
      “The target is for Saturday to have everybody with power,” Ortiz told CNN. 
    
      Another complicating factor is the fact the plant’s equipment is decades old, Ortiz said. 
   
      “To be honest, those plants have over 60 years, basically,” he said. “Imagine you have a taxi, 60 years old, and you are required to run that 24/7.” 
   
      The plant’s operations manager, Angel Perez, appeared to differ on the timeline in a separate interview with CBS, saying it would be “no less than a month.” He said they would work “24 hours around the clock” to get the plant back up and running.
   
      Officials are expected to hold a news conference to provide an update on their efforts to restore power.
   
      Hundreds of tremors have struck Puerto Rico since December 28, with Tuesday’s 6.4 magnitude quake being the strongest and likely the most damaging. The quake, centered off the southern coast, left one man dead and caused dozens of homes and structures to crumble. 
   © 2023 Cable News Network. A Warner Bros. Discovery Company. All Rights Reserved.  CNN Sans ™ & © 2016 Cable News Network."
"House Democrats pass Puerto Rico earthquake relief bill, but White House opposes it",2020-02-07 17:14 UTC,https://www.miamiherald.com/news/politics-government/article240078873.html, 
"5.7-magnitude earthquake hits off southern coast of Puerto Rico, damage reported",2020-01-06 11:33 UTC,https://abc7.com/57-magnitude-quake-strikes-puerto-rico-damage-reported/5818306/,WATCH VIDEOS The page you requested was not found. You may have followed an old link or typed the address incorrectly. We've also been doing some house cleaning so the page may have been moved or removed. Please try searching for what you are looking for or you could go to the home page and start from there. Or you may be interested in today's top stories.
"Powerful earthquake shakes southern Mexico, at least 4 dead",2020-06-23 21:56 UTC,https://gazette.com/ap/international/powerful-earthquake-shakes-southern-mexico-at-least-4-dead/article_7c0de78d-5e2b-5b69-82e0-02f47702250e.html," The page may have moved, you may have mistyped the address, or followed a bad link. Visit our homepage, or search for whatever you were looking for…"
Turkey's desperate search for earthquake survivors,2020-11-02 12:43 UTC,https://uk.reuters.com/news/picture/turkeys-desperate-search-for-earthquake-idUKRTX86DGC,"With the airport closed and skies unsafe, thousands of foreigners - including embassy staff, aid workers and students in Khartoum and elsewhere in Africa's third-largest country - have been unable to get out. A loophole allows power plants to collect emissions allowances after they close, and there is a huge volume of credits on the market that will take years to work their way through the system. The tussles have implications for large investment firms that manage billions of dollars for state pension plans.  Reuters, the news and media division of Thomson Reuters, is the world’s largest multimedia news provider, reaching billions of people worldwide every day. Reuters provides business, financial, national and international news to professionals via desktop terminals, the world's media organizations, industry events and directly to consumers. Build the strongest argument relying on authoritative content, attorney-editor expertise, and industry defining technology. The most comprehensive solution to manage all your complex and ever-expanding tax and compliance needs. The industry leader for online information for tax, accounting and finance professionals.  Access unmatched financial data, news and content in a highly-customised workflow experience on desktop, web and mobile.  Browse an unrivalled portfolio of real-time and historical market data and insights from worldwide sources and experts. Screen for heightened risk individual and entities globally to help uncover hidden risks in business relationships and human networks. All quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays. © 2023 Reuters. All rights reserved"
Sparta hit by 2.2 magnitude tremor morning after 5.1 magnitude earthquake felt across North Carolina,2020-08-10 13:32 UTC,https://www.wnct.com/news/north-carolina/sparta-hit-by-2-2-magnitude-tremor-morning-after-5-1-magnitude-earthquake-felt-across-north-carolina/,"WNCT Please enter a search term. Please enter a search term.       SPARTA, N.C. — The morning after Sparta endured a 5.1 magnitude earthquake, the town was hit by an aftershock.   The mayor of Sparta, Wes Brinegar, issued a state of emergency on Sunday after a 5.1. earthquake that was felt across North Carolina rattled the town.   The mayor says there is widespread minor damage to homes with structures and chimneys being knocked off.  He has been visiting homes and businesses throughout the day.  Many local business in Sparta are closed because of damage caused by the earthquake.  The town was under construction at the time the earthquake hit.  A streetscape project has been under construction for a year now. The mayor says if the 100 year-old waterline was still in the ground, it would have been disastrous. Three homes made of rock were damaged, and the three families living in the homes had to be relocated because the homes are no longer safe to live in after the earthquake moved them off the foundation by four to six inches.  As of Sunday, Sparta had felt up to 11 shakes since Saturday with four of them registering over 2.6 magnitude.  There have also been six to seven minor shakes throughout Allegheny County Sunday afternoon. The mayor says the town is “not out of the woods yet.”   Many who felt the earthquake said it lasted 10-15 seconds. Sunday’s 5.1 earthquake is the strongest earthquake to happen in North Carolina since 1916. A viewer in Pfafftown told us, “Around 8 a.m. this morning, our bedroom shook. We thought a tree had fallen but then heard it was an earthquake.” Experts with the United States Geological Survey are telling people to “be ready for more earthquakes” since aftershocks will continue near the mainshock. “The USGS advises everyone to be aware of the possibility of aftershocks, especially when in or around vulnerable structures such as unreinforced masonry buildings,” the website reads. Throughout next week, there is a 4 percent chance that one or more aftershocks will be larger than magnitude 5.1, according to the USGS forecast. Smaller earthquakes are more likely through next week. The chance of a magnitude 3 or higher earthquake is 56 percent. Magnitude 3 and above are large enough to be felt near the epicenter. The number of aftershocks will drop off over time, but a large aftershock can increase the numbers again, temporarily. USGS experts say this earthquake could be part of a sequence.  Copyright 2023 Nexstar Media Inc. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed. Our expert shares tips for effectively and efficiently cleaning kids’ bedrooms and her top picks for products that help make children’s items cleaner and safer. Living an environmentally friendly lifestyle can be difficult when you can’t tell if a product is really green. Learn more here about how to avoid greenwashing.  You should spend some time finding the perfect guinea pig cage and making sure it’s appropriate for your pets. For players who want to take the adventure on the go, Acer makes some excellent laptops for gaming. There are several types of above-ground pool ladders you can choose from so you can get one that works best for you. Slipper socks are designed to be worn all on their own, though they come in a few types to best suit your needs. Indoor soccer shoes are similar to cleats, but are designed to deliver elite performance on turf and hardwood. Pests in your home can be a nuisance. Try one of these quiet indoor pest killer solutions for a simple way to clear them out of your home. When your toddler is ready to move on from their crib, they need to be able to get in and out of bed freely and safely. That’s where a toddler bed comes in. Thanks for signing up! Watch for us in your inbox. Subscribe Now "
Sparta hit by 2.2 magnitude tremor morning after 5.1 magnitude earthquake felt across North Carolina,2020-08-10 13:21 UTC,https://www.wavy.com/news/north-carolina/sparta-hit-by-2-2-magnitude-tremor-morning-after-5-1-magnitude-earthquake-felt-across-north-carolina/,"WAVY.com Please enter a search term. Please enter a search term.       SPARTA, N.C. — The morning after Sparta, North Carolina endured a 5.1 magnitude earthquake, the town was hit by an aftershock.   The mayor of Sparta, Wes Brinegar, issued a state of emergency on Sunday after a 5.1. earthquake that was felt across North Carolina rattled the town.   The mayor says there is widespread minor damage to homes. Many local business in Sparta are closed because of damage caused by the earthquake.  There was construction underway in the town at the time the earthquake hit. A streetscape project has been under construction for a year now. The mayor says if the 100-year-old waterline was still in the ground, it would have been disastrous. Three homes made of rock were damaged, and the three families living in the homes had to be relocated because the homes are no longer safe to live in after the earthquake moved them off the foundation by four to six inches.  As of Sunday, Sparta had felt up to 11 shakes since Saturday with four of them registering over 2.6 magnitude.  There have also been six to seven minor shakes throughout Allegheny County Sunday afternoon. The mayor says the town is “not out of the woods yet.”   Many who felt the earthquake said it lasted 10-15 seconds. Sunday’s 5.1 earthquake is the strongest earthquake to happen in North Carolina since 1916. A viewer in Pfafftown told us, “Around 8 a.m. this morning, our bedroom shook. We thought a tree had fallen but then heard it was an earthquake.” Experts with the United States Geological Survey are telling people to “be ready for more earthquakes” since aftershocks will continue near the mainshock. “The USGS advises everyone to be aware of the possibility of aftershocks, especially when in or around vulnerable structures such as unreinforced masonry buildings,” the website reads. Throughout next week, there is a 4% chance that one or more aftershocks will be larger than magnitude 5.1, according to the USGS forecast. Smaller earthquakes are more likely through next week. The chance of a magnitude 3 or higher earthquake is 56%. Magnitude 3 and above are large enough to be felt near the epicenter. The number of aftershocks will drop off over time, but a large aftershock can increase the numbers again, temporarily. USGS experts say this earthquake could be part of a sequence.  Copyright 2023 Nexstar Media Inc. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed. Our expert shares tips for effectively and efficiently cleaning kids’ bedrooms and her top picks for products that help make children’s items cleaner and safer. Living an environmentally friendly lifestyle can be difficult when you can’t tell if a product is really green. Learn more here about how to avoid greenwashing. You should spend some time finding the perfect guinea pig cage and making sure it’s appropriate for your pets."
Sparta mayor issues state of emergency after 5.1 earthquake felt across North Carolina,2020-08-10 11:51 UTC,https://www.wnct.com/news/north-carolina/sparta-mayor-issues-state-of-emergency-after-5-1-earthquake-felt-across-north-carolina/,"WNCT Please enter a search term. Please enter a search term.       SPARTA, N.C. — The mayor of Sparta, Wes Brinegar, issued a state of emergency on Sunday after a 5.1. earthquake that was felt across North Carolina rattled the town.   The mayor says there is widespread minor damage to homes with structures and chimneys being knocked off.  He has been visiting homes and businesses throughout the day.  Many local business in Sparta are closed because of damage caused by the earthquake.  The town was under construction at the time the earthquake hit.  A streetscape project has been under construction for a year now. The mayor says if the 100 year-old waterline was still in the ground, it would have been disastrous. Three homes made of rock were damaged, and the three families living in the homes had to be relocated because the homes are no longer safe to live in after the earthquake moved them off the foundation by four to six inches.  Sparta has felt up to 11 shakes since yesterday with four of them registering over 2.6 magnitude.  There have also been six to seven minor shakes throughout Allegheny County this afternoon. The mayor says the town is “not out of the woods yet.”   Many who felt the earthquake said it lasted 10-15 seconds. Sunday’s 5.1 earthquake is the strongest earthquake to happen in North Carolina since 1916. A viewer in Pfafftown told us, “Around 8 a.m. this morning, our bedroom shook. We thought a tree had fallen but then heard it was an earthquake.” Experts with the United States Geological Survey are telling people to “be ready for more earthquakes” since aftershocks will continue near the mainshock. “The USGS advises everyone to be aware of the possibility of aftershocks, especially when in or around vulnerable structures such as unreinforced masonry buildings,” the website reads. Throughout next week, there is a 4 percent chance that one or more aftershocks will be larger than magnitude 5.1, according to the USGS forecast. Smaller earthquakes are more likely through next week. The chance of a magnitude 3 or higher earthquake is 56 percent. Magnitude 3 and above are large enough to be felt near the epicenter. The number of aftershocks will drop off over time, but a large aftershock can increase the numbers again, temporarily. USGS experts say this earthquake could be part of a sequence.  Copyright 2023 Nexstar Media Inc. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed. Our expert shares tips for effectively and efficiently cleaning kids’ bedrooms and her top picks for products that help make children’s items cleaner and safer. Living an environmentally friendly lifestyle can be difficult when you can’t tell if a product is really green. Learn more here about how to avoid greenwashing.  You should spend some time finding the perfect guinea pig cage and making sure it’s appropriate for your pets. For players who want to take the adventure on the go, Acer makes some excellent laptops for gaming. There are several types of above-ground pool ladders you can choose from so you can get one that works best for you. Slipper socks are designed to be worn all on their own, though they come in a few types to best suit your needs. Indoor soccer shoes are similar to cleats, but are designed to deliver elite performance on turf and hardwood. Pests in your home can be a nuisance. Try one of these quiet indoor pest killer solutions for a simple way to clear them out of your home. When your toddler is ready to move on from their crib, they need to be able to get in and out of bed freely and safely. That’s where a toddler bed comes in. Thanks for signing up! Watch for us in your inbox. Subscribe Now "
Moderate earthquake rattles area near Salton Sea,2020-05-10 22:39 UTC,https://www.desertsun.com/story/weather/earthquakes/2020/05/10/moderate-earthquake-rattles-area-near-salton-sea/3106527001/,"A 4.5 magnitude earthquake shook the area near the Southwest portion of the Salton Sea on Sunday afternoon, according to the USGS.  The earthquake occurred 26 miles from Imperial, 28 miles from El Centro and 36 miles from Calexico. According to the USGS, weak shaking was felt in parts of San Diego, Oceanside and the Coachella Valley. Some residents in the Coachella Valley reported feeling the quake, while others reported hearing it. There were no immediate reports of damage. There were 18 aftershocks that occurred in the same area within the first hour, with the two largest being a 2.3 and 2.1. In the past 10 days, two earthquakes of magnitude 3.0 or greater have been centered nearby. "
"Local Antique Store Faces $200,000 In Damage Following Earthquake",2020-03-19 06:28 UTC,https://ksltv.com/433446/local-antique-store-faces-200000-in-damage-following-earthquake/,
Gephardt: How To Assess Earthquake Damage In Your Home,2020-03-19 05:09 UTC,https://ksltv.com/433442/gephardt-how-to-assess-earthquake-damage-in-your-home/,
"Dozens Of West Valley Mobile Homes Destroyed, Severely Damaged By Earthquake",2020-03-19 03:14 UTC,https://ksltv.com/433412/west-valley-mobile-homes-destroyed-severely-damaged-by-earthquake/,
School Buildings Closed Following 5.7-Magnitude Earthquake,2020-03-19 01:32 UTC,https://ksltv.com/433404/school-buildings-closed-following-5-7-magnitude-earthquake/,
'Small Probability' Of Large Aftershock After Utah Earthquake,2020-03-18 22:42 UTC,https://ksltv.com/433397/small-probability-of-large-aftershock-after-utah-earthquake/,
'Small Probability' Of Large Aftershock After Utah Earthquake,2020-03-18 22:42 UTC,https://ksltv.com/433397/aftershock-after-utah-earthquake/,
"Death toll stands at 22 from Turkey earthquake; 1,200 hurt",2020-01-25 17:19 UTC,https://gazette.com/ap/international/death-toll-stands-at-from-turkey-earthquake-hurt/article_3c3727d5-a07f-5f50-99f3-f2f23a954ac2.html," The page may have moved, you may have mistyped the address, or followed a bad link. Visit our homepage, or search for whatever you were looking for…"
"6.3 earthquake kills 7 in Croatia, leaves others missing",2020-12-29 21:53 UTC,https://fox59.com/news/national-world/6-3-earthquake-kills-7-in-croatia-leaves-others-missing/,"Fox 59 Please enter a search term. Please enter a search term.       PETRINJA, Croatia (AP) — A strong earthquake in Croatia destroyed buildings and killed at least seven people Tuesday southwest of the capital, displacing scores of area residents or making them afraid to sleep indoors as emergency teams searched for those still missing by nightfall.  Officials said a 12-year-old girl died in Petrinja, a town of some 25,000 people. Another six people were killed in nearly destroyed villages close to the town, according to HRT state television. At least 26 people were hospitalized, six with serious injuries, officials said, adding that many more people remained unaccounted for. In Petrinja, cries could be heard from underneath destroyed houses. One woman was found alive some four hours after the quake. Emergency teams used rescue dogs in the search for survivors, while family members looked on in despair. “My town has been completely destroyed. We have dead children,” Petrinja Mayor Darinko Dumbovic said in a statement broadcast by HRT. “This is like Hiroshima – half of the city no longer exists.” Firefighters worked to remove the debris from a collapsed building that fell on a car. A man and a small boy eventually were rescued from the vehicle and carried into an ambulance. The town was left without electricity or running water as officials scrambled to set up temporary accommodation for all of the displaced residents in need. Residents fearing another earthquake seemed poised to spend the night outside their homes. Petrinja resident Marica Pavlovic said the quake felt “worse than a war.” “It was horrible, a shock. You don’t know what to do, whether to run out or hide somewhere,” she told The Associated Press. Croatian Prime Minister Andrej Plenkovic and other government ministers arrived in Petrinja after the earthquake. “The biggest part of central Petrinja is in a red zone, which means that most of the buildings are not usable,” Plenkovic said. He said the army has 500 places ready in barracks to house people, while others will be accommodated in nearby hotels and other places. “No one must stay out in the cold tonight,” the prime minister said. Officials also toured a damaged hospital in the nearby town of Sisak, which was also badly hit. Plenkovic said the patients will be evacuated in army helicopters and ambulances. Health officials said a baby was delivered in a tent in front of the hospital in the aftermath of the earthquake. European Commission President Ursula von der Leyen said on Twitter that she spoke with Plenkovic and instructed an envoy to travel to Croatia as soon as possible. As a Mediterranean country, Croatia is prone to earthquakes, but not big ones. The last strong quake struck in the 1990s when the picturesque Adriatic coast village of Ston was destroyed. The Croatian military was deployed in the quake-hit region to help with the rescue operation. Croatian seismologist Kresimir Kuk described the earthquake as “extremely strong,” far stronger than another one that hit Zagreb and nearby areas in the spring. He warned people to keep out of potentially shaky old buildings and move to newer areas of the city because of aftershocks. In the capital, people ran into the streets in fear. The earthquake was felt throughout the country and in neighboring Serbia, Bosnia and Slovenia. It was felt as far away as Graz in southern Austria, the Austria Press Agency reported. Authorities in Slovenia said the Krsko nuclear power plant was temporarily shut down following the earthquake. The power plant is jointly owned by Slovenia and Croatia and located near their border. ___ AP writers Dusan Stojanovic and Jovana Gec in Belgrade, Serbia, contributed to this report. 
Submit 


 Δ Copyright 2023 Nexstar Media Inc. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed. Trademark and Copyright 2023 The Associated Press. All rights reserved. Our expert shares tips for effectively and efficiently cleaning kids’ bedrooms and her top picks for products that help make children’s items cleaner and safer. Living an environmentally friendly lifestyle can be difficult when you can’t tell if a product is really green. Learn more here about how to avoid greenwashing. You should spend some time finding the perfect guinea pig cage and making sure it’s appropriate for your pets."
"6.3 earthquake kills 7 in Croatia, leaves others missing",2020-12-29 19:55 UTC,https://www.ajc.com/news/nation-world/63-earthquake-kills-7-in-croatia-leaves-others-missing/NZXAVYLNDNE6XE3XUEFPQCNZSA/,         
Magnitude 6.3 earthquake strikes Croatia; 6 deaths reported,2020-12-29 18:00 UTC,https://www.ajc.com/news/nation-world/magnitude-63-earthquake-strikes-croatia-6-deaths-reported/NZXAVYLNDNE6XE3XUEFPQCNZSA/,         
Strong earthquake shakes Croatia,2020-12-29 16:40 UTC,https://uk.reuters.com/news/picture/strong-earthquake-shakes-croatia-idUKRTX8J1FI,"With the airport closed and skies unsafe, thousands of foreigners - including embassy staff, aid workers and students in Khartoum and elsewhere in Africa's third-largest country - have been unable to get out. A loophole allows power plants to collect emissions allowances after they close, and there is a huge volume of credits on the market that will take years to work their way through the system. The tussles have implications for large investment firms that manage billions of dollars for state pension plans.  Reuters, the news and media division of Thomson Reuters, is the world’s largest multimedia news provider, reaching billions of people worldwide every day. Reuters provides business, financial, national and international news to professionals via desktop terminals, the world's media organizations, industry events and directly to consumers. Build the strongest argument relying on authoritative content, attorney-editor expertise, and industry defining technology. The most comprehensive solution to manage all your complex and ever-expanding tax and compliance needs. The industry leader for online information for tax, accounting and finance professionals.  Access unmatched financial data, news and content in a highly-customised workflow experience on desktop, web and mobile.  Browse an unrivalled portfolio of real-time and historical market data and insights from worldwide sources and experts. Screen for heightened risk individual and entities globally to help uncover hidden risks in business relationships and human networks. All quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays. © 2023 Reuters. All rights reserved"
Magnitude 6.3 earthquake strikes Croatia; 5 deaths reported,2020-12-29 16:30 UTC,https://www.ajc.com/news/nation-world/magnitude-63-earthquake-strikes-croatia-5-deaths-reported/NZXAVYLNDNE6XE3XUEFPQCNZSA/,         
Magnitude 6.3 earthquake strikes Croatia; 2 deaths reported,2020-12-29 16:01 UTC,https://www.ajc.com/news/nation-world/magnitude-63-earthquake-strikes-croatia-2-deaths-reported/NZXAVYLNDNE6XE3XUEFPQCNZSA/,         
